Exercice ,Branche,Code Produit,Sous-Branche,Règlement,Day,Month,Year
2022,0,7,3,2400.0,10,4,2022
2022,0,7,3,2400.0,16,11,2021
2021,0,5,1,121320.0,19,12,2021
2023,0,11,2,132210.0,17,6,2023
2016,0,5,1,121302.27,17,6,2015
2014,0,11,2,132210.0,14,5,2014
2017,0,5,1,121276.3,7,7,2014
2017,0,5,1,121250.0,8,8,2017
2021,0,4,1,121221.36,18,3,2021
2016,0,12,2,2400.0,16,8,2015
2019,0,7,3,2400.0,25,10,2019
2021,0,4,1,121163.0,28,7,2021
2020,0,4,1,121145.4,1,5,2018
2020,0,5,1,121042.0,30,12,2019
2018,0,4,1,121040.38,25,8,2017
2020,0,4,1,121025.0,24,3,2019
2020,0,5,1,121000.0,9,12,2019
2020,0,4,1,121000.0,2,7,2020
2023,0,5,1,121000.0,11,12,2022
2022,0,11,2,132076.0,19,3,2021
2020,0,4,1,121000.0,14,9,2019
2016,0,11,2,132050.0,5,10,2015
2017,0,5,1,120936.0,29,3,2017
2015,0,5,1,120933.19,16,5,2015
2016,0,11,2,132000.0,4,8,2015
2018,0,4,1,120922.0,29,11,2017
2019,0,11,2,132000.0,16,4,2018
2018,0,4,1,120917.5,23,4,2017
2020,0,4,1,120897.0,5,7,2018
2015,0,11,2,132000.0,15,2,2015
2016,0,11,2,131920.0,21,12,2013
2015,0,5,1,120869.98,9,5,2013
2018,0,4,1,120855.0,25,6,2018
2021,0,5,1,120812.7,7,9,2020
2021,0,5,1,120808.1,17,2,2019
2018,0,5,1,120800.0,8,5,2018
2014,0,11,2,131860.0,14,3,2011
2015,0,11,2,131650.0,11,8,2013
2023,0,7,3,2400.0,2,9,2023
2023,0,7,3,2400.0,21,12,2014
2017,0,11,2,131600.0,17,5,2015
2019,0,5,1,120800.0,31,12,2018
2023,0,7,3,2400.0,1,11,2022
2019,0,11,2,131544.13,25,11,2018
2020,0,11,2,131487.2,9,7,2019
2020,0,5,1,120800.0,2,10,2018
2014,0,11,2,131300.0,27,8,2013
2015,0,7,3,2402.03,1,7,2012
2020,0,5,1,120800.0,6,9,2020
2014,0,11,2,131081.0,28,6,2013
2019,0,5,1,120799.2,5,3,2019
2020,0,5,1,120768.0,21,7,2020
2019,0,4,1,120750.0,7,9,2017
2019,0,5,1,120730.0,18,3,2014
2023,0,4,1,120700.0,29,9,2022
2020,0,5,1,120700.0,23,6,2020
2015,0,5,1,120676.86,27,11,2014
2021,0,11,2,130901.1,19,3,2015
2016,0,5,1,120662.76,29,1,2015
2016,0,5,1,120658.0,11,6,2014
2020,0,5,1,120600.0,18,8,2020
2020,0,9,3,2405.0,3,10,2018
2019,0,5,1,120583.58,9,11,2018
2020,0,5,1,120579.37,9,7,2017
2015,0,11,2,130725.0,27,8,2014
2016,0,5,1,120510.0,10,5,2016
2014,0,16,3,2405.43,21,4,2014
2015,0,7,3,2405.59,7,12,2014
2022,0,11,2,130557.0,7,12,2021
2019,0,5,1,120483.0,10,4,2010
2021,0,16,3,2406.38,25,5,2015
2020,0,4,1,120450.0,21,2,2019
2023,0,11,2,130537.5,19,2,2023
2014,0,16,3,2407.18,22,10,2012
2016,0,16,3,2407.48,27,1,2016
2017,0,5,1,120392.03,3,2,2015
2021,0,5,1,120389.23,25,4,2019
2022,0,8,1,120350.0,25,10,2022
2018,0,5,1,120325.0,5,12,2017
2022,0,13,2,2409.45,12,9,2015
2022,0,5,1,120265.1,31,8,2012
2016,0,11,2,130500.0,20,4,2016
2016,0,5,1,120249.0,15,10,2015
2017,0,4,1,120245.8,25,12,2016
2020,0,5,1,120240.0,17,9,2020
2018,0,5,1,120174.17,20,4,2015
2021,0,16,3,2410.51,12,1,2021
2023,0,5,1,120168.1,18,9,2022
2016,0,11,2,130500.0,22,5,2016
2015,0,5,1,120155.0,8,9,2014
2023,0,5,1,120125.3,9,10,2023
2020,0,11,2,130487.37,16,5,2020
2020,0,11,2,130445.0,5,11,2019
2015,0,5,1,120120.0,13,11,2014
2016,0,7,3,2413.43,24,4,2016
2020,0,11,2,130200.0,23,12,2015
2018,0,5,1,120120.0,30,12,2017
2021,0,11,2,130168.0,21,11,2016
2020,0,5,1,120078.8,23,2,2013
2022,0,7,3,2416.03,12,1,2021
2014,0,8,1,120076.8,2,2,2014
2016,0,16,3,2416.6,29,12,2015
2021,0,11,2,130000.0,17,4,2021
2017,0,5,1,120000.0,22,1,2015
2020,0,4,1,120000.0,5,1,2020
2017,0,5,1,120000.0,17,8,2017
2018,0,11,2,129988.0,18,12,2017
2015,0,5,1,120000.0,8,11,2007
2022,0,4,1,120000.0,22,12,2021
2023,0,11,2,129790.75,6,12,2021
2021,0,11,2,129764.5,6,7,2017
2023,0,5,1,120000.0,1,2,2012
2023,0,11,2,129641.22,13,3,2023
2019,0,5,1,120000.0,15,8,2018
2023,0,5,1,120000.0,31,1,2023
2017,0,5,1,120000.0,4,5,2017
2019,0,16,3,177244.72,14,5,2014
2021,0,5,1,120000.0,6,12,2020
2019,0,5,1,120000.0,16,3,2019
2023,0,4,1,120000.0,14,3,2023
2023,0,5,1,120000.0,13,4,2023
2022,0,4,1,120000.0,4,5,2022
2015,0,5,1,120000.0,6,5,2012
2020,0,5,1,120000.0,15,9,2019
2014,0,16,3,2420.0,8,8,2011
2015,0,16,3,2420.0,29,8,2010
2015,0,11,2,129532.04,1,6,2015
2021,0,11,2,129448.0,27,10,2020
2019,0,11,2,129358.0,20,1,2019
2020,0,5,1,120000.0,2,9,2019
2016,0,5,1,120000.0,23,12,2015
2018,0,5,1,120000.0,27,12,2017
2016,0,16,3,2420.0,24,1,2016
2023,0,5,1,120000.0,7,5,2023
2017,0,11,2,129357.0,11,2,2014
2020,0,5,1,120000.0,3,2,2020
2018,0,5,1,120000.0,2,5,2018
2021,0,5,1,120000.0,14,8,2020
2019,0,5,1,120000.0,1,9,2018
2021,0,5,1,120000.0,4,5,2021
2020,0,5,1,120000.0,10,12,2019
2018,0,5,1,120000.0,29,3,2018
2023,0,5,1,120000.0,9,8,2023
2018,0,5,1,120000.0,11,3,2018
2020,0,5,1,120000.0,9,2,2020
2015,0,9,3,2420.0,21,12,2014
2017,0,8,1,120000.0,20,12,2015
2015,0,16,3,2420.45,7,10,2012
2022,0,8,1,120000.0,17,11,2021
2023,0,4,1,120000.0,19,12,2023
2020,0,5,1,120000.0,25,9,2019
2021,0,5,1,120000.0,2,1,2021
2019,0,5,1,120000.0,25,4,2019
2016,0,11,2,129200.0,13,3,2016
2020,0,5,1,120000.0,2,10,2019
2020,0,11,2,129000.0,23,3,2019
2019,0,5,1,120000.0,29,11,2018
2014,0,11,2,129000.0,3,3,2014
2014,0,7,3,2424.83,18,9,2013
2019,0,5,1,120000.0,10,6,2019
2020,0,5,1,120000.0,11,9,2019
2019,0,5,1,120000.0,17,3,2019
2023,0,9,3,2425.53,18,10,2023
2018,0,4,1,120000.0,20,12,2017
2022,0,4,1,120000.0,12,12,2021
2015,0,8,1,120000.0,5,11,2014
2019,0,5,1,119920.0,29,11,2018
2023,0,5,1,119920.0,17,10,2014
2015,0,13,2,175645.0,10,3,2015
2020,0,11,2,129000.0,22,1,2019
2021,0,11,2,128896.04,3,5,2020
2022,0,11,2,128850.0,3,7,2021
2019,0,5,1,119912.94,28,12,2016
2018,0,4,1,119800.0,18,11,2018
2018,0,4,1,119765.0,16,4,2018
2023,0,4,1,119630.25,7,11,2022
2023,0,11,2,128800.0,31,8,2023
2017,0,11,2,128800.0,20,8,2016
2021,0,4,1,119610.7,6,7,2020
2019,0,5,1,119600.0,26,12,2018
2014,0,16,3,2430.0,1,9,2013
2019,0,11,2,128796.0,30,1,2017
2020,0,5,1,119600.0,25,11,2020
2019,0,5,1,119595.0,12,8,2018
2018,0,5,1,119560.0,5,2,2018
2017,0,11,2,128787.5,18,10,2016
2021,0,11,2,128500.0,14,7,2021
2021,0,11,2,128500.0,11,2,2021
2017,0,11,2,128400.0,10,1,2017
2019,0,16,3,175126.89,28,2,2014
2016,0,11,2,128300.16,24,5,2005
2020,0,11,2,128300.0,28,8,2019
2020,0,4,1,119520.0,21,3,2018
2023,0,5,1,119500.0,3,9,2022
2015,0,2,0,2434.33,1,8,2014
2022,0,11,2,128286.0,1,1,2016
2022,0,5,1,119400.0,19,12,2021
2019,0,4,1,119400.0,11,5,2019
2016,0,5,1,119394.0,1,9,2015
2019,0,5,1,119384.42,21,3,2019
2015,0,6,1,2435.47,3,1,2015
2014,0,11,2,128250.0,8,10,2013
2019,0,9,3,2435.91,22,11,2018
2019,0,5,1,119382.76,12,11,2018
2015,0,5,1,119369.1,13,6,2015
2018,0,11,2,128250.0,17,7,2018
2021,0,11,2,128250.0,1,6,2020
2019,0,11,2,128200.0,26,6,2018
2017,0,4,1,119350.0,13,6,2017
2023,0,11,2,128200.0,11,6,2022
2015,0,8,1,119340.0,19,6,2013
2015,0,16,3,2439.46,10,6,2007
2015,0,5,1,119320.0,22,9,2013
2023,0,8,1,119280.71,22,8,2023
2018,0,11,2,128198.0,3,1,2018
2022,0,8,1,119264.0,6,1,2022
2014,0,11,2,128000.0,20,11,2013
2022,0,4,1,119250.0,29,4,2022
2018,0,5,1,119250.0,19,1,2018
2021,0,5,1,119212.5,13,11,2021
2015,0,11,2,127663.0,10,12,2014
2017,0,5,1,119207.24,5,3,2017
2018,0,11,2,127619.7,24,9,2017
2017,0,5,1,119200.0,3,9,2010
2023,0,8,1,119200.0,24,2,2023
2015,0,11,2,127520.0,6,12,2013
2021,0,11,2,127500.0,22,1,2019
2016,0,9,3,2440.0,17,10,2015
2015,0,5,1,119200.0,21,4,2014
2017,0,5,1,119200.0,26,9,2016
2017,0,5,1,119192.03,24,1,2017
2015,0,5,1,119104.5,1,6,2015
2019,0,11,2,127410.0,13,1,2019
2019,0,16,3,174184.04,1,7,2013
2016,0,11,2,127310.36,25,9,2016
2019,0,11,2,127300.0,20,6,2017
2016,0,9,3,2440.0,11,6,2016
2018,0,5,1,119025.0,26,4,2017
2022,0,5,1,119020.0,11,2,2022
2018,0,11,2,127223.0,27,6,2018
2021,0,5,1,119000.0,24,11,2010
2016,0,5,1,118972.0,12,11,2014
2018,0,5,1,118966.33,20,3,2018
2018,0,4,1,118965.12,18,9,2017
2019,0,5,1,118916.38,24,6,2019
2019,0,5,1,118916.38,27,5,2019
2021,0,5,1,118900.0,19,10,2021
2019,0,5,1,118850.0,7,11,2018
2015,0,5,1,118814.1,7,10,2015
2017,0,16,3,2440.0,24,1,2017
2020,0,5,1,118800.0,25,3,2018
2021,0,5,1,118800.0,4,11,2021
2016,0,5,1,118800.0,11,12,2012
2021,0,5,1,118800.0,13,9,2021
2022,0,11,2,126868.93,28,4,2022
2016,0,5,1,118800.0,6,3,2016
2022,0,11,2,126850.84,20,4,2022
2021,0,5,1,118782.0,9,2,2021
2016,0,5,1,118772.27,7,12,2011
2014,0,5,1,118760.0,17,9,2013
2014,0,5,1,118750.0,3,3,2014
2017,0,5,1,118706.17,16,10,2015
2015,0,5,1,118645.56,20,4,2015
2014,0,7,3,2440.0,6,1,2014
2014,0,11,2,126647.77,22,9,2007
2017,0,5,1,118641.15,21,3,2016
2019,0,4,1,118614.31,27,11,2018
2016,0,5,1,118600.0,14,8,2013
2023,0,4,1,118600.0,10,6,2023
2020,0,4,1,118542.24,22,4,2018
2019,0,5,1,118500.0,5,8,2018
2018,0,7,3,2440.0,10,11,2017
2020,0,11,2,126450.0,23,10,2019
2014,0,11,2,126300.0,16,9,2013
2016,0,7,3,2440.0,15,9,2016
2019,0,11,2,126290.0,16,5,2019
2014,0,11,2,126137.95,17,12,2010
2021,0,5,1,118500.0,21,3,2018
2021,0,5,1,118476.0,9,11,2020
2018,0,5,1,118443.0,18,12,2013
2021,0,5,1,118440.0,17,6,2021
2018,0,2,0,2441.2,5,8,2018
2015,0,16,3,2441.44,10,6,2011
2019,0,16,3,2441.67,15,10,2018
2023,0,9,3,2441.77,23,3,2023
2019,0,5,1,118400.0,23,8,2018
2022,0,5,1,118400.0,26,12,2021
2019,0,5,1,118400.0,9,12,2018
2016,0,5,1,118400.0,4,5,2016
2022,0,4,1,118400.0,24,3,2021
2015,0,5,1,118389.03,20,12,2012
2019,0,16,3,173300.0,10,6,2014
2021,0,5,1,118323.2,19,5,2020
2017,0,5,1,118270.0,2,10,2014
2019,0,4,1,118244.0,7,3,2018
2019,0,4,1,118244.0,8,5,2018
2022,0,4,1,118240.0,27,9,2019
2018,0,5,1,118222.0,16,8,2016
2017,0,5,1,118213.32,22,11,2016
2019,0,5,1,118200.0,2,12,2019
2018,0,11,2,126080.0,19,1,2017
2023,0,11,2,126070.77,1,2,2021
2021,0,5,1,118200.0,3,8,2021
2021,0,5,1,118200.0,10,11,2020
2020,0,5,1,118195.0,18,5,2019
2018,0,5,1,118178.24,3,5,2018
2018,0,5,1,118139.76,23,11,2016
2022,0,5,1,118125.0,1,4,2021
2018,0,5,1,118125.0,18,7,2016
2016,0,5,1,118125.0,6,9,2016
2020,0,5,1,118100.0,27,11,2019
2017,0,5,1,118100.0,4,8,2017
2022,0,4,1,118069.61,1,4,2022
2019,0,5,1,118053.5,5,1,2011
2019,0,9,3,2445.0,30,6,2019
2022,0,7,3,2445.0,16,3,2022
2019,0,5,1,118029.54,4,10,2011
2020,0,4,1,118027.0,29,3,2018
2022,0,11,2,126000.0,16,2,2022
2023,0,4,1,118000.0,17,2,2023
2014,0,5,1,118000.0,22,8,2014
2018,0,16,3,2446.08,5,3,2018
2017,0,5,1,118000.0,29,9,2016
2020,0,5,1,118000.0,13,12,2018
2022,0,11,2,125900.0,25,2,2022
2016,0,7,3,2446.64,11,6,2012
2015,0,9,3,2446.67,15,7,2015
2020,0,11,2,125838.5,1,9,2020
2019,0,5,1,118000.0,27,11,2019
2019,0,5,1,118000.0,12,3,2019
2019,0,5,1,118000.0,19,9,2018
2019,0,9,3,2447.39,22,3,2019
2019,0,5,1,118000.0,24,11,2019
2022,0,11,2,125750.0,20,6,2021
2018,0,4,1,118000.0,1,4,2018
2017,0,7,3,2448.17,1,2,2017
2019,0,11,2,125625.0,14,7,2019
2016,0,5,1,118000.0,24,8,2015
2014,0,16,3,2448.78,14,2,2014
2018,0,11,2,125580.0,6,8,2016
2018,0,11,2,125580.0,6,8,2016
2015,0,11,2,125548.83,4,9,2014
2016,0,11,2,125513.52,7,10,2014
2022,0,11,2,125300.0,22,2,2022
2020,0,4,1,118000.0,17,8,2020
2019,0,9,3,2450.0,27,7,2019
2019,0,9,3,2450.0,24,10,2019
2016,0,5,1,118000.0,18,3,2015
2017,0,0,3,2450.33,23,2,2017
2017,0,11,2,125300.0,24,1,2017
2019,0,11,2,125045.0,17,3,2019
2021,0,5,1,118000.0,2,2,2017
2018,0,5,1,118000.0,31,12,2017
2014,0,7,3,2451.4,8,3,2014
2015,0,5,1,117993.78,3,7,2014
2020,0,8,1,117971.29,25,12,2019
2014,0,5,1,117947.25,13,2,2014
2022,0,8,1,117920.0,20,12,2021
2017,0,5,1,117900.0,18,5,2016
2020,0,7,3,2453.69,9,9,2020
2022,0,8,1,117859.04,21,12,2021
2017,0,9,3,2454.3,11,2,2017
2014,0,16,3,2454.56,27,10,2014
2022,0,5,1,117800.0,20,10,2022
2018,0,5,1,117750.0,25,2,2015
2021,0,11,2,125000.0,1,7,2021
2023,0,8,1,117720.0,26,10,2023
2016,0,11,2,124957.5,11,5,2016
2020,0,5,1,117708.08,19,5,2020
2020,0,5,1,117674.55,16,3,2020
2014,0,11,2,124950.0,24,6,2013
2017,0,5,1,117640.0,30,10,2016
2020,0,5,1,117629.6,5,8,2015
2021,0,11,2,124767.82,9,7,2019
2023,0,11,2,124750.0,20,5,2023
2019,0,5,1,117624.09,18,9,2016
2020,0,5,1,117603.59,20,2,2020
2019,0,5,1,117600.0,11,5,2019
2017,0,11,2,124716.5,18,5,2016
2023,0,4,1,117600.0,14,9,2022
2014,0,7,3,2459.66,22,12,2013
2022,0,5,1,117583.34,18,4,2022
2016,0,0,3,2459.98,25,7,2016
2019,0,8,1,117520.0,30,1,2019
2020,0,11,2,124632.5,24,12,2019
2019,0,7,3,2460.0,18,8,2019
2017,0,11,2,124525.0,17,4,2017
2022,0,4,1,117500.0,5,2,2022
2022,0,4,1,117500.0,10,2,2022
2021,0,5,1,117478.48,8,9,2020
2019,0,6,1,171000.0,28,8,2017
2022,0,5,1,117458.86,21,8,2021
2022,0,4,1,117452.71,4,7,2022
2023,0,11,2,124275.0,17,7,2023
2019,0,5,1,117400.0,17,5,2018
2019,0,11,2,124236.0,17,8,2019
2020,0,4,1,117350.57,13,3,2019
2020,0,4,1,117350.57,13,3,2019
2016,0,11,2,124190.0,5,7,2015
2021,0,4,1,117344.16,2,8,2017
2019,0,5,1,117237.94,23,12,2018
2021,0,5,1,117200.0,24,1,2019
2023,0,11,2,124100.0,7,2,2023
2020,0,5,1,117180.0,26,11,2017
2018,0,7,3,2460.95,15,9,2018
2023,0,5,1,117176.54,4,1,2023
2020,0,11,2,124100.0,22,4,2019
2018,0,5,1,117143.5,30,5,2018
2018,0,5,1,117135.0,16,10,2016
2022,0,5,1,117131.7,21,9,2021
2020,0,5,1,117050.0,18,5,2020
2019,0,9,3,2462.2,14,11,2019
2018,0,8,1,117040.0,4,7,2018
2021,0,5,1,117000.0,16,11,2020
2019,0,4,1,117000.0,3,7,2019
2019,0,4,1,117000.0,24,1,2019
2022,0,11,2,124090.5,27,10,2022
2017,0,5,1,117000.0,6,6,2017
2016,0,16,3,2463.57,7,4,2016
2018,0,5,1,117000.0,22,12,2017
2017,0,9,3,169165.14,7,3,2016
2022,0,11,2,124000.0,11,4,2022
2015,0,5,1,117000.0,25,8,2014
2014,0,5,1,117000.0,6,1,2014
2020,0,11,2,123760.0,7,5,2020
2022,0,4,1,117000.0,31,1,2022
2023,0,7,3,2464.6,21,9,2022
2021,0,5,1,117000.0,23,5,2021
2018,0,7,3,2464.7,9,3,2018
2017,0,2,0,2464.9,24,8,2015
2015,0,11,2,123600.0,21,7,2014
2020,0,11,2,123380.0,20,1,2020
2019,0,5,1,117000.0,28,12,2018
2022,0,4,1,117000.0,18,5,2022
2015,0,11,2,123320.0,25,11,2014
2019,0,16,3,168845.54,14,1,2015
2022,0,4,1,117000.0,21,1,2022
2022,0,11,2,123100.0,7,2,2022
2017,0,5,1,116922.0,14,10,2015
2019,0,5,1,116800.0,8,6,2019
2023,0,7,3,2467.92,20,5,2023
2018,0,5,1,116800.0,19,11,2018
2018,0,4,1,116790.0,6,12,2017
2017,0,5,1,116759.88,7,3,2017
2014,0,5,1,116659.68,2,4,2012
2020,0,9,3,2468.4,31,5,2020
2015,0,7,3,2468.83,20,9,2015
2017,0,5,1,116649.46,20,9,2017
2023,0,5,1,116639.58,10,12,2023
2016,0,7,3,2469.2,18,8,2016
2019,0,4,1,116635.6,21,7,2018
2021,0,5,1,116600.0,25,10,2021
2015,0,11,2,123040.0,9,9,2015
2019,0,5,1,116600.0,28,11,2018
2018,0,5,1,116600.0,23,8,2018
2019,0,5,1,116600.0,6,10,2018
2017,0,16,3,2469.97,12,7,2015
2020,0,5,1,116480.0,28,11,2019
2018,0,7,3,2470.0,10,6,2018
2019,0,16,3,168000.0,2,4,2014
2023,0,4,1,116472.0,20,9,2021
2017,0,5,1,116470.92,31,12,2016
2016,0,5,1,116440.0,26,12,2015
2019,0,5,1,116437.92,8,10,2013
2017,0,5,1,116432.1,29,1,2012
2018,0,11,2,122845.0,3,7,2018
2014,0,5,1,116401.77,11,3,2014
2020,0,5,1,116400.0,22,10,2019
2021,0,11,2,122700.0,15,7,2021
2019,0,5,1,116400.0,12,8,2019
2020,0,7,3,2471.5,13,9,2020
2019,0,5,1,116400.0,20,12,2018
2022,0,11,2,122699.0,21,5,2022
2021,0,5,1,116400.0,19,6,2019
2018,0,16,3,2472.0,21,6,2016
2020,0,11,2,122686.0,8,7,2020
2016,0,11,2,122675.0,31,7,2015
2020,0,5,1,116400.0,18,7,2019
2022,0,11,2,122485.37,7,10,2022
2015,0,11,2,122350.0,27,7,2015
2016,0,7,3,2473.03,14,1,2016
2014,0,16,3,2473.14,24,7,2013
2015,0,16,3,2473.39,15,6,2011
2018,0,4,1,116371.22,11,5,2017
2017,0,5,1,116336.25,18,10,2016
2014,0,5,1,116324.8,27,10,2013
2021,0,4,1,116300.0,29,5,2021
2018,0,16,3,2475.73,25,11,2018
2021,0,5,1,116300.0,18,5,2021
2022,0,11,2,122224.0,19,9,2017
2017,0,5,1,116289.56,22,7,2014
2019,0,9,3,2476.88,29,6,2019
2021,0,5,1,116269.22,3,10,2018
2014,0,16,3,2477.95,4,11,2012
2018,0,5,1,116200.0,16,8,2018
2014,0,7,3,2478.75,4,5,2014
2015,0,5,1,116190.76,29,10,2007
2019,0,11,2,122199.5,10,11,2018
2019,0,5,1,116106.6,8,6,2011
2022,0,11,2,122048.0,20,2,2020
2015,0,5,1,116090.0,27,10,2015
2019,0,5,1,116067.0,30,8,2019
2023,0,11,2,122000.0,1,5,2021
2022,0,5,1,116025.0,27,3,2022
2021,0,11,2,121500.0,10,12,2020
2018,0,5,1,116025.0,1,11,2017
2017,0,5,1,116004.78,21,5,2014
2019,0,5,1,116000.0,8,5,2019
2021,0,11,2,121432.5,12,1,2021
2021,0,4,1,116000.0,26,8,2021
2021,0,5,1,116000.0,28,6,2021
2019,0,11,2,121192.5,28,10,2018
2021,0,5,1,116000.0,13,1,2021
2022,0,11,2,121140.0,17,6,2022
2017,0,5,1,116000.0,19,6,2017
2022,0,11,2,120872.5,14,3,2022
2015,0,5,1,115994.0,8,6,2014
2020,0,11,2,120781.25,10,6,2019
2019,0,7,3,2480.0,13,10,2018
2017,0,11,2,120525.0,10,5,2017
2018,0,5,1,115900.0,22,7,2018
2019,0,4,1,115875.0,24,4,2019
2021,0,4,1,115815.7,25,9,2020
2019,0,5,1,115800.0,13,10,2018
2015,0,7,3,2480.0,6,6,2015
2019,0,16,3,165600.0,3,7,2012
2015,0,5,1,115770.01,15,3,2015
2017,0,5,1,115720.5,4,12,2014
2021,0,8,1,115634.0,9,3,2021
2022,0,11,2,120485.0,17,2,2022
2023,0,5,1,115625.0,7,8,2023
2019,0,11,2,120230.0,18,2,2019
2019,0,5,1,115600.0,18,8,2019
2021,0,5,1,115600.0,5,9,2021
2019,0,4,1,115500.0,12,8,2018
2020,0,8,1,115480.0,11,7,2020
2022,0,11,2,120100.0,17,4,2022
2021,0,4,1,115440.0,21,4,2021
2020,0,5,1,115400.0,26,5,2017
2020,0,11,2,120088.0,11,8,2013
2017,0,5,1,115364.5,22,10,2015
2015,0,5,1,115344.54,12,7,2014
2018,0,4,1,115200.0,28,9,2017
2018,0,8,1,115200.0,9,8,2018
2015,0,7,3,2480.0,9,12,2014
2020,0,5,1,115067.97,15,7,2019
2022,0,5,1,115067.04,6,7,2022
2015,0,5,1,115059.98,29,6,2015
2020,0,5,1,115042.0,6,1,2020
2022,0,5,1,115033.61,5,11,2022
2022,0,13,2,164250.0,27,9,2021
2020,0,11,2,120050.0,23,1,2020
2019,0,5,1,115030.12,6,12,2016
2023,0,4,1,115019.76,22,7,2021
2023,0,11,2,120015.0,31,3,2022
2019,0,11,2,120000.0,7,12,2018
2016,0,16,3,163829.43,21,10,2011
2018,0,5,1,115004.35,1,6,2017
2020,0,5,1,115000.0,21,6,2020
2023,0,4,1,115000.0,26,1,2020
2018,0,4,1,115000.0,30,10,2017
2023,0,5,1,115000.0,30,1,2018
2020,0,5,1,115000.0,12,7,2020
2020,0,13,2,2480.0,24,2,2020
2016,0,7,3,2480.0,21,11,2015
2020,0,4,1,115000.0,18,7,2019
2021,0,5,1,115000.0,18,12,2020
2020,0,5,1,115000.0,19,2,2020
2018,0,5,1,115000.0,3,10,2011
2018,0,7,3,2480.0,15,10,2018
2020,0,5,1,115000.0,20,2,2020
2023,0,7,3,2480.0,28,5,2023
2022,0,11,2,120000.0,22,6,2022
2018,0,5,1,115000.0,15,9,2016
2023,0,5,1,115000.0,29,3,2023
2016,0,8,1,115000.0,4,8,2016
2021,0,4,1,114980.0,12,2,2021
2018,0,11,2,120000.0,23,12,2017
2023,0,4,1,114950.0,17,4,2022
2015,0,7,3,2480.0,4,2,2015
2017,0,7,3,2480.0,11,1,2017
2020,0,5,1,114944.74,23,6,2019
2016,0,5,1,114939.0,17,5,2016
2020,0,5,1,114880.0,24,1,2019
2014,0,11,2,120000.0,13,10,2013
2015,0,5,1,114848.16,14,1,2012
2017,0,5,1,114845.85,3,3,2015
2019,0,4,1,114800.0,26,6,2019
2019,0,5,1,114800.0,26,8,2019
2022,0,5,1,114785.2,16,4,2022
2023,0,5,1,114750.0,8,3,2023
2016,0,5,1,114734.8,25,8,2015
2021,0,11,2,120000.0,18,3,2021
2014,0,11,2,120000.0,6,3,2012
2014,0,5,1,114710.4,10,3,2014
2019,0,5,1,114700.0,29,9,2019
2022,0,5,1,114695.0,20,9,2021
2017,0,5,1,114666.75,11,5,2016
2019,0,5,1,114637.5,7,6,2015
2023,0,5,1,114626.0,1,7,2023
2023,0,5,1,114608.93,30,11,2022
2015,0,11,2,120000.0,16,3,2013
2022,0,5,1,114606.78,21,9,2021
2021,0,5,1,114600.0,4,3,2021
2019,0,16,3,161700.0,4,12,2014
2023,0,4,1,114500.0,12,12,2022
2014,0,9,3,2484.21,15,3,2014
2023,0,4,1,114462.13,22,7,2020
2020,0,5,1,114400.0,18,1,2020
2021,0,5,1,114357.5,15,9,2010
2023,0,5,1,114350.38,14,8,2014
2014,0,5,1,114321.51,24,3,2014
2016,0,11,2,120000.0,15,2,2016
2019,0,5,1,114170.0,3,4,2011
2021,0,11,2,120000.0,25,5,2015
2017,0,5,1,114140.0,6,9,2015
2017,0,11,2,120000.0,7,1,2017
2018,0,7,3,2487.13,8,4,2018
2020,0,9,3,2487.34,7,10,2020
2019,0,16,3,2488.39,22,7,2018
2020,0,5,1,114100.0,24,7,2019
2017,0,5,1,114050.0,16,10,2016
2017,0,5,1,114050.0,1,12,2016
2014,0,5,1,114011.4,26,9,2013
2019,0,5,1,114000.0,9,2,2017
2022,0,5,1,114000.0,8,1,2022
2015,0,7,3,2491.0,24,12,2014
2021,0,11,2,120000.0,1,7,2021
2014,0,16,3,2491.79,27,4,2013
2018,0,5,1,114000.0,28,10,2017
2019,0,5,1,114000.0,30,1,2019
2020,0,5,1,114000.0,10,11,2019
2015,0,11,2,120000.0,3,3,2015
2023,0,11,2,120000.0,15,4,2022
2018,0,5,1,114000.0,10,12,2017
2016,0,11,2,119880.0,29,6,2014
2020,0,7,3,160925.0,24,1,2019
2017,0,16,3,2494.53,19,2,2017
2016,0,5,1,114000.0,3,9,2013
2018,0,5,1,114000.0,28,12,2016
2017,0,11,2,119816.6,11,12,2016
2017,0,5,1,113998.63,8,4,2015
2019,0,16,3,160500.0,22,2,2019
2014,0,11,2,119485.0,1,1,2012
2018,0,9,3,2495.66,8,5,2018
2021,0,4,1,113980.0,19,11,2020
2022,0,4,1,113975.0,9,9,2021
2022,0,4,1,113969.99,17,8,2022
2016,0,16,3,2496.9,20,12,2015
2023,0,5,1,113958.84,10,12,2022
2023,0,5,1,113940.6,11,8,2023
2014,0,5,1,113936.18,23,10,2013
2019,0,16,3,160000.0,6,3,2014
2018,0,5,1,113890.47,21,7,2013
2019,0,16,3,160000.0,16,11,2014
2019,0,5,1,113875.0,29,12,2015
2019,0,5,1,113850.0,12,11,2018
2019,0,5,1,113797.94,5,2,2019
2020,0,11,2,119475.0,7,8,2019
2019,0,11,2,119390.0,31,12,2019
2021,0,5,1,113730.0,24,10,2020
2023,0,11,2,119262.2,18,1,2023
2023,0,11,2,119122.2,15,5,2023
2019,0,16,3,160000.0,22,12,2015
